TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T212437_3.00	F223_3.00	TS12_3.00	M05399_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	ALX3_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05400_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	ALX3_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05401_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	ALX3_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05402_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	ALX3_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05403_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	ALX3_FL_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05404_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	ALX3_FL_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05425_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	MSX1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05426_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	MSX1_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05427_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	MSX1_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05428_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	MSX1_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05429_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	MSX1_FL_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05430_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	MSX1_FL_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05437_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	TLX3_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05438_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	TLX3_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05439_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	TLX3_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05440_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	TLX3_FL_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05444_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	UNCX_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05445_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	UNCX_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05448_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PHOX2A_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05449_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PHOX2A_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05457_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	DRGX_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05458_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	DRGX_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05462_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PRRX2_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05463_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PRRX2_eDBD_HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05464_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PRRX2_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05465_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PRRX2_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05466_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PRRX2_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05467_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PRRX2_FL_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05468_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PRRX2_FL_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05469_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	GBX2_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05470_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	GBX2_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05471_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	GBX2_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05472_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	GBX2_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05473_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	GBX2_FL_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05474_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	GBX2_FL_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05499_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	EVX2_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05500_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	EVX2_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05501_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	EVX2_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05502_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PROP1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05503_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PROP1_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05504_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PROP1_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05505_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PROP1_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05506_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PROP1_FL_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05507_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	PROP1_FL_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05525_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	LBX2_eDBD_HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05526_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	LBX2_eDBD_HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05527_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	LBX2_eDBD_HT-SELEX_3	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05528_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	LBX2_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05529_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	LBX2_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05530_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	LBX2_eDBD_Methyl-HT-SELEX_3	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05531_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	ALX1_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05532_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	ALX1_FL_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05563_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	MIXL1_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05564_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	MIXL1_FL_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05565_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	MIXL1_FL_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05570_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	SHOX_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05571_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	SHOX_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M05572_3.00	MS66_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	SHOX_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06608_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Al_Cell_FBgn0000061	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06609_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Al_SOLEXA_FBgn0000061	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06625_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Dr_Cell_FBgn0000492	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06626_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Dr_SOLEXA_FBgn0000492	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06651_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Inv_Cell_FBgn0001269	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06652_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	inv_SOLEXA_2_FBgn0001269	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06653_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	inv_SOLEXA_5_FBgn0001269	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06660_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Ro_Cell_FBgn0003267	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06661_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Ro_SOLEXA_FBgn0003267	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06687_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Hbn_Cell_FBgn0008636	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06688_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Hbn_SOLEXA_FBgn0008636	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06691_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Lbl_Cell_FBgn0008651	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06692_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Lbl_SOLEXA_FBgn0008651	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06695_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Lbe_Cell_FBgn0011278	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06696_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Lbe_SOLEXA_FBgn0011278	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06697_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Repo_Cell_FBgn0011701	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06698_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Repo_SOLEXA_FBgn0011701	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T212437_3.00	F223_3.00	TS12_3.00	M06703_3.00	MS21_3.00	ENSMUSG00000025216	Lbx1	Mus_musculus	I	Homeodomain	Homeobox	1	0.598692764790911	Btn_Cell_FBgn0014949	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
